d
"(:Document {NumberWords: 280, Identifier: bg_CURLICAT_bg-bnc-01351, PublicationDate: N/A, NumberTokens: 313, CollectionDate: 2022-05-23T00:00:00Z, Subdomain: POLITICS, NumberParagraphs: 7, LicenceLink: https://elrc-share.eu/static/metashare/licences/CC-BY-SA-4.0.pdf, DocumentTitle: N/A, NumberSentences: 14, URL: http//setimes.com/})"
"(:Document {NumberWords: 129, Identifier: bg_CURLICAT_bg-bnc-2004021119788, PublicationDate: 2004-02-11, NumberTokens: 148, CollectionDate: 2022-05-23T00:00:00Z, Subdomain: EDUCATION AND COMMUNICATIONS|GEOGRAPHY|EUROPEAN UNION, NumberParagraphs: 3, LicenceLink: https://elrc-share.eu/static/metashare/licences/CC-BY-SA-4.0.pdf, DocumentTitle: Македонският парламент приема Закон за класифицираната информация, NumberSentences: 8, URL: http//setimes.com/})"
"(:Document {NumberWords: 75, Identifier: bg_CURLICAT_bg-bnc-2004021124379, PublicationDate: 2004-02-11, NumberTokens: 84, CollectionDate: 2022-05-23T00:00:00Z, Subdomain: GEOGRAPHY|INTERNATIONAL RELATIONS|PRODUCTION, TECHNOLOGY AND RESEARCH, NumberParagraphs: 2, LicenceLink: https://elrc-share.eu/static/metashare/licences/CC-BY-SA-4.0.pdf, DocumentTitle: И.д. президент на Сърбия е песимист относно формирането на коалиционно правителство, NumberSentences: 4, URL: http//setimes.com/})"
"(:Document {NumberWords: 403, Identifier: bg_CURLICAT_bg-bnc-2004021124727, PublicationDate: 2004-02-11, NumberTokens: 450, CollectionDate: 2022-05-23T00:00:00Z, Subdomain: EUROPEAN UNION|SOCIAL QUESTIONS|LAW, NumberParagraphs: 9, LicenceLink: https://elrc-share.eu/static/metashare/licences/CC-BY-SA-4.0.pdf, DocumentTitle: Бъдещето на Сърбия-Черна Гора като свободен съюз остава несигурно, NumberSentences: 22, URL: http//setimes.com/})"
"(:Document {NumberWords: 583, Identifier: bg_CURLICAT_bg-bnc-2004021130845, PublicationDate: 2004-02-11, NumberTokens: 675, CollectionDate: 2022-05-23T00:00:00Z, Subdomain: EUROPEAN UNION|LAW, NumberParagraphs: 13, LicenceLink: https://elrc-share.eu/static/metashare/licences/CC-BY-SA-4.0.pdf, DocumentTitle: Започнаха преговорите по Кипър под егидата на ООН, NumberSentences: 29, URL: http//setimes.com/})"
"(:Document {NumberWords: 90, Identifier: bg_CURLICAT_bg-bnc-2004021201078, PublicationDate: 2004-02-12, NumberTokens: 106, CollectionDate: 2022-05-23T00:00:00Z, Subdomain: GEOGRAPHY, NumberParagraphs: 2, LicenceLink: https://elrc-share.eu/static/metashare/licences/CC-BY-SA-4.0.pdf, DocumentTitle: Пактът за стабилност подкрепя инициативата Открито небе на ЮИЕ, NumberSentences: 5, URL: http//setimes.com/})"
"(:Document {NumberWords: 106, Identifier: bg_CURLICAT_bg-bnc-2004021204769, PublicationDate: 2004-02-12, NumberTokens: 120, CollectionDate: 2022-05-23T00:00:00Z, Subdomain: GEOGRAPHY|EUROPEAN UNION, NumberParagraphs: 3, LicenceLink: https://elrc-share.eu/static/metashare/licences/CC-BY-SA-4.0.pdf, DocumentTitle: Министър от македонския кабинет защитава проект за административна реформа в парламента, NumberSentences: 6, URL: http//setimes.com/})"
"(:Document {NumberWords: 111, Identifier: bg_CURLICAT_bg-bnc-2004021208586, PublicationDate: 2004-02-12, NumberTokens: 126, CollectionDate: 2022-05-23T00:00:00Z, Subdomain: TRADE, NumberParagraphs: 2, LicenceLink: https://elrc-share.eu/static/metashare/licences/CC-BY-SA-4.0.pdf, DocumentTitle: Преговорите за Кипър продължават четвърти ден в Ню Йорк, NumberSentences: 5, URL: http//setimes.com/})"
"(:Document {NumberWords: 127, Identifier: bg_CURLICAT_bg-bnc-2004021210967, PublicationDate: 2004-02-12, NumberTokens: 142, CollectionDate: 2022-05-23T00:00:00Z, Subdomain: EUROPEAN UNION|GEOGRAPHY, NumberParagraphs: 3, LicenceLink: https://elrc-share.eu/static/metashare/licences/CC-BY-SA-4.0.pdf, DocumentTitle: Хърватското външно министерство очаква Великобритания да ратифицира споразумението за асоцииране, NumberSentences: 5, URL: http//setimes.com/})"
"(:Document {NumberWords: 132, Identifier: bg_CURLICAT_bg-bnc-2004021219056, PublicationDate: 2004-02-12, NumberTokens: 149, CollectionDate: 2022-05-23T00:00:00Z, Subdomain: POLITICS, NumberParagraphs: 2, LicenceLink: https://elrc-share.eu/static/metashare/licences/CC-BY-SA-4.0.pdf, DocumentTitle: ООН докладва за завръщащите се босненски бежанци, NumberSentences: 5, URL: http//setimes.com/})"
"(:Document {NumberWords: 527, Identifier: bg_CURLICAT_bg-bnc-2004021222579, PublicationDate: 2004-02-12, NumberTokens: 609, CollectionDate: 2022-05-23T00:00:00Z, Subdomain: GEOGRAPHY, NumberParagraphs: 12, LicenceLink: https://elrc-share.eu/static/metashare/licences/CC-BY-SA-4.0.pdf, DocumentTitle: Папандреу трябва да спечели доверието на гръцките гласоподаватели до изборите през март, NumberSentences: 32, URL: http//setimes.com/})"
"(:Document {NumberWords: 22, Identifier: bg_CURLICAT_bg-bnc-2004021223008, PublicationDate: 2004-02-12, NumberTokens: 25, CollectionDate: 2022-05-23T00:00:00Z, Subdomain: LAW|POLITICS, NumberParagraphs: 1, LicenceLink: https://elrc-share.eu/static/metashare/licences/CC-BY-SA-4.0.pdf, DocumentTitle: Лидерите на Бих постигат съгласие по ключови назначения в секторите на отбраната и сигурността, NumberSentences: 2, URL: http//setimes.com/})"
"(:Document {NumberWords: 443, Identifier: bg_CURLICAT_bg-bnc-2004021224411, PublicationDate: 2004-02-12, NumberTokens: 526, CollectionDate: 2022-05-23T00:00:00Z, Subdomain: GEOGRAPHY, NumberParagraphs: 14, LicenceLink: https://elrc-share.eu/static/metashare/licences/CC-BY-SA-4.0.pdf, DocumentTitle: Караджич живее в Белград, твърди прокурор на ООН, NumberSentences: 19, URL: http//setimes.com/})"
"(:Document {NumberWords: 78, Identifier: bg_CURLICAT_bg-bnc-2004021225170, PublicationDate: 2004-02-12, NumberTokens: 90, CollectionDate: 2022-05-23T00:00:00Z, Subdomain: GEOGRAPHY, NumberParagraphs: 3, LicenceLink: https://elrc-share.eu/static/metashare/licences/CC-BY-SA-4.0.pdf, DocumentTitle: Египетският президент пристига на официално посещение в Турция, NumberSentences: 4, URL: http//setimes.com/})"
"(:Document {NumberWords: 502, Identifier: bg_CURLICAT_bg-bnc-2004021225904, PublicationDate: 2004-02-12, NumberTokens: 577, CollectionDate: 2022-05-23T00:00:00Z, Subdomain: GEOGRAPHY|LAW, NumberParagraphs: 13, LicenceLink: https://elrc-share.eu/static/metashare/licences/CC-BY-SA-4.0.pdf, DocumentTitle: ЕС разпространи в Македония черен списък на дванайсет лица, NumberSentences: 22, URL: http//setimes.com/})"
"(:Document {NumberWords: 101, Identifier: bg_CURLICAT_bg-bnc-2004021226303, PublicationDate: 2004-02-12, NumberTokens: 118, CollectionDate: 2022-05-23T00:00:00Z, Subdomain: GEOGRAPHY, NumberParagraphs: 2, LicenceLink: https://elrc-share.eu/static/metashare/licences/CC-BY-SA-4.0.pdf, DocumentTitle: Висш американски представител призова за стабилност в Сърбия, NumberSentences: 5, URL: http//setimes.com/})"
"(:Document {NumberWords: 83, Identifier: bg_CURLICAT_bg-bnc-2004021229597, PublicationDate: 2004-02-12, NumberTokens: 99, CollectionDate: 2022-05-23T00:00:00Z, Subdomain: EUROPEAN UNION|SOCIAL QUESTIONS, NumberParagraphs: 2, LicenceLink: https://elrc-share.eu/static/metashare/licences/CC-BY-SA-4.0.pdf, DocumentTitle: Министерството на правосъдието на Румъния си поставя цели в предотвратяване на престъпността, NumberSentences: 4, URL: http//setimes.com/})"
"(:Document {NumberWords: 121, Identifier: bg_CURLICAT_bg-bnc-2004021231645, PublicationDate: 2004-02-12, NumberTokens: 140, CollectionDate: 2022-05-23T00:00:00Z, Subdomain: POLITICS|GEOGRAPHY, NumberParagraphs: 3, LicenceLink: https://elrc-share.eu/static/metashare/licences/CC-BY-SA-4.0.pdf, DocumentTitle: Албанската опозиция се обединява за акция против правителството, NumberSentences: 7, URL: http//setimes.com/})"
"(:Document {NumberWords: 472, Identifier: bg_CURLICAT_bg-bnc-2004021304262, PublicationDate: 2004-02-13, NumberTokens: 538, CollectionDate: 2022-05-23T00:00:00Z, Subdomain: GEOGRAPHY, NumberParagraphs: 14, LicenceLink: https://elrc-share.eu/static/metashare/licences/CC-BY-SA-4.0.pdf, DocumentTitle: Делова хроника, NumberSentences: 30, URL: http//setimes.com/})"
"(:Document {NumberWords: 113, Identifier: bg_CURLICAT_bg-bnc-2004021304759, PublicationDate: 2004-02-13, NumberTokens: 132, CollectionDate: 2022-05-23T00:00:00Z, Subdomain: GEOGRAPHY|LAW|EUROPEAN UNION, NumberParagraphs: 2, LicenceLink: https://elrc-share.eu/static/metashare/licences/CC-BY-SA-4.0.pdf, DocumentTitle: Сръбските политици замислят нови избори, NumberSentences: 5, URL: http//setimes.com/})"
"(:Document {NumberWords: 123, Identifier: bg_CURLICAT_bg-bnc-2004021307098, PublicationDate: 2004-02-13, NumberTokens: 141, CollectionDate: 2022-05-23T00:00:00Z, Subdomain: GEOGRAPHY|EDUCATION AND COMMUNICATIONS, NumberParagraphs: 2, LicenceLink: https://elrc-share.eu/static/metashare/licences/CC-BY-SA-4.0.pdf, DocumentTitle: Проди дава нови уверения за присъединяването на България, NumberSentences: 5, URL: http//setimes.com/})"
"(:Document {NumberWords: 111, Identifier: bg_CURLICAT_bg-bnc-2004021310959, PublicationDate: 2004-02-13, NumberTokens: 127, CollectionDate: 2022-05-23T00:00:00Z, Subdomain: NEWS, NumberParagraphs: 3, LicenceLink: https://elrc-share.eu/static/metashare/licences/CC-BY-SA-4.0.pdf, DocumentTitle: Македонската и сръбската търговска палата съставиха общ съвет, NumberSentences: 6, URL: http//setimes.com/})"
"(:Document {NumberWords: 38, Identifier: bg_CURLICAT_bg-bnc-2004021316610, PublicationDate: 2004-02-13, NumberTokens: 41, CollectionDate: 2022-05-23T00:00:00Z, Subdomain: EUROPEAN UNION|EDUCATION AND COMMUNICATIONS, NumberParagraphs: 1, LicenceLink: https://elrc-share.eu/static/metashare/licences/CC-BY-SA-4.0.pdf, DocumentTitle: Западът предупреждава, че БиХ може да загуби шансовете си за евроатлантическа интеграция, ако реформите тъпчат на място, NumberSentences: 1, URL: http//setimes.com/})"
"(:Document {NumberWords: 99, Identifier: bg_CURLICAT_bg-bnc-2004021317283, PublicationDate: 2004-02-13, NumberTokens: 109, CollectionDate: 2022-05-23T00:00:00Z, Subdomain: GEOGRAPHY|EUROPEAN UNION, NumberParagraphs: 3, LicenceLink: https://elrc-share.eu/static/metashare/licences/CC-BY-SA-4.0.pdf, DocumentTitle: Хърватският премиер се срещна с посланици на ЕС, NumberSentences: 5, URL: http//setimes.com/})"
"(:Document {NumberWords: 101, Identifier: bg_CURLICAT_bg-bnc-2004021321405, PublicationDate: 2004-02-13, NumberTokens: 114, CollectionDate: 2022-05-23T00:00:00Z, Subdomain: EUROPEAN UNION|GEOGRAPHY|INTERNATIONAL ORGANISATIONS, NumberParagraphs: 2, LicenceLink: https://elrc-share.eu/static/metashare/licences/CC-BY-SA-4.0.pdf, DocumentTitle: СФОР получава помощ от бивши сподвижници на Караджич, NumberSentences: 5, URL: http//setimes.com/})"
"(:Document {NumberWords: 107, Identifier: bg_CURLICAT_bg-bnc-2004021322949, PublicationDate: 2004-02-13, NumberTokens: 128, CollectionDate: 2022-05-23T00:00:00Z, Subdomain: GEOGRAPHY, NumberParagraphs: 3, LicenceLink: https://elrc-share.eu/static/metashare/licences/CC-BY-SA-4.0.pdf, DocumentTitle: Перес Турция може да изиграе ключова роля в мирния процес в Близкия Изток, NumberSentences: 5, URL: http//setimes.com/})"
"(:Document {NumberWords: 446, Identifier: bg_CURLICAT_bg-bnc-2004021324780, PublicationDate: 2004-02-13, NumberTokens: 524, CollectionDate: 2022-05-23T00:00:00Z, Subdomain: GEOGRAPHY, NumberParagraphs: 12, LicenceLink: https://elrc-share.eu/static/metashare/licences/CC-BY-SA-4.0.pdf, DocumentTitle: Генерал от силите на ООН е предупредил Милошевич за възможно кръвопролитие в Сребреница, NumberSentences: 21, URL: http//setimes.com/})"
"(:Document {NumberWords: 69, Identifier: bg_CURLICAT_bg-bnc-2004021326262, PublicationDate: 2004-02-13, NumberTokens: 77, CollectionDate: 2022-05-23T00:00:00Z, Subdomain: GEOGRAPHY, NumberParagraphs: 2, LicenceLink: https://elrc-share.eu/static/metashare/licences/CC-BY-SA-4.0.pdf, DocumentTitle: Румънски жандарми се присъединяват към обучение на европейските полицейски сили, NumberSentences: 5, URL: http//setimes.com/})"
"(:Document {NumberWords: 142, Identifier: bg_CURLICAT_bg-bnc-2004021327649, PublicationDate: 2004-02-13, NumberTokens: 161, CollectionDate: 2022-05-23T00:00:00Z, Subdomain: FINANCE|EUROPEAN UNION|LAW, NumberParagraphs: 3, LicenceLink: https://elrc-share.eu/static/metashare/licences/CC-BY-SA-4.0.pdf, DocumentTitle: Албания призовава за повече подкрепа от Световната банка, NumberSentences: 7, URL: http//setimes.com/})"
"(:Document {NumberWords: 83, Identifier: bg_CURLICAT_bg-bnc-2004021334847, PublicationDate: 2004-02-13, NumberTokens: 99, CollectionDate: 2022-05-23T00:00:00Z, Subdomain: GEOGRAPHY, NumberParagraphs: 3, LicenceLink: https://elrc-share.eu/static/metashare/licences/CC-BY-SA-4.0.pdf, DocumentTitle: Гръцките власти приложиха сурови мерки срещу търговци на наркотици от България и Албания, NumberSentences: 5, URL: http//setimes.com/})"
"(:Document {NumberWords: 71, Identifier: bg_CURLICAT_bg-bnc-2004021500982, PublicationDate: 2004-02-15, NumberTokens: 81, CollectionDate: 2022-05-23T00:00:00Z, Subdomain: SOCIAL QUESTIONS, NumberParagraphs: 2, LicenceLink: https://elrc-share.eu/static/metashare/licences/CC-BY-SA-4.0.pdf, DocumentTitle: Лидерът на босненските мюсюлмани изключва вероятността от промени в правителството, NumberSentences: 4, URL: http//setimes.com/})"
"(:Document {NumberWords: 155, Identifier: bg_CURLICAT_bg-bnc-2004021501821, PublicationDate: 2004-02-15, NumberTokens: 180, CollectionDate: 2022-05-23T00:00:00Z, Subdomain: N/A, NumberParagraphs: 2, LicenceLink: https://elrc-share.eu/static/metashare/licences/CC-BY-SA-4.0.pdf, DocumentTitle: Според хърватски официални лица издирваният генерал е избягал в чужбина, NumberSentences: 7, URL: http//setimes.com/})"
"(:Document {NumberWords: 99, Identifier: bg_CURLICAT_bg-bnc-2004021505641, PublicationDate: 2004-02-15, NumberTokens: 109, CollectionDate: 2022-05-23T00:00:00Z, Subdomain: GEOGRAPHY|EUROPEAN UNION, NumberParagraphs: 2, LicenceLink: https://elrc-share.eu/static/metashare/licences/CC-BY-SA-4.0.pdf, DocumentTitle: Македонският парламент одобри заявката за членство в ЕС, NumberSentences: 5, URL: http//setimes.com/})"
"(:Document {NumberWords: 65, Identifier: bg_CURLICAT_bg-bnc-2004021510760, PublicationDate: 2004-02-15, NumberTokens: 78, CollectionDate: 2022-05-23T00:00:00Z, Subdomain: TRANSPORT, NumberParagraphs: 2, LicenceLink: https://elrc-share.eu/static/metashare/licences/CC-BY-SA-4.0.pdf, DocumentTitle: Кораб потъна близо до Босфора, 18 български моряци се издирват, NumberSentences: 4, URL: http//setimes.com/})"
